unidade_territorial_id,unidade_territorial,nivel_territorial
2918704,Lafaiete Coutinho - BA,Município
2918753,Lagoa Real - BA,Município
2918803,Laje - BA,Município
2918902,Lajedão - BA,Município
2919009,Lajedinho - BA,Município
2919058,Lajedo do Tabocal - BA,Município
2919108,Lamarão - BA,Município
2919157,Lapão - BA,Município
2919207,Lauro de Freitas - BA,Município
2919306,Lençóis - BA,Município
2919405,Licínio de Almeida - BA,Município
2919504,Livramento de Nossa Senhora - BA,Município
2919553,Luís Eduardo Magalhães - BA,Município
2919603,Macajuba - BA,Município
2919702,Macarani - BA,Município
2919801,Macaúbas - BA,Município
2919900,Macururé - BA,Município
2919926,Madre de Deus - BA,Município
2919959,Maetinga - BA,Município
2920007,Maiquinique - BA,Município
2920106,Mairi - BA,Município
2920205,Malhada - BA,Município
2920304,Malhada de Pedras - BA,Município
2920403,Manoel Vitorino - BA,Município
2920452,Mansidão - BA,Município
2920502,Maracás - BA,Município
2920601,Maragogipe - BA,Município
2920700,Maraú - BA,Município
2920809,Marcionílio Souza - BA,Município
2920908,Mascote - BA,Município
2921005,Mata de São João - BA,Município
2921054,Matina - BA,Município
2921104,Medeiros Neto - BA,Município
2921203,Miguel Calmon - BA,Município
2921302,Milagres - BA,Município
2921401,Mirangaba - BA,Município
2921450,Mirante - BA,Município
2921500,Monte Santo - BA,Município
2921609,Morpará - BA,Município
2921708,Morro do Chapéu - BA,Município
2921807,Mortugaba - BA,Município
2921906,Mucugê - BA,Município
2922003,Mucuri - BA,Município
2922052,Mulungu do Morro - BA,Município
2922102,Mundo Novo - BA,Município
2922201,Muniz Ferreira - BA,Município
2922250,Muquém do São Francisco - BA,Município
2922300,Muritiba - BA,Município
2922409,Mutuípe - BA,Município
2922508,Nazaré - BA,Município
2922607,Nilo Peçanha - BA,Município
2922656,Nordestina - BA,Município
2922706,Nova Canaã - BA,Município
2922730,Nova Fátima - BA,Município
2922755,Nova Ibiá - BA,Município
2922805,Nova Itarana - BA,Município
2922854,Nova Redenção - BA,Município
2922904,Nova Soure - BA,Município
2923001,Nova Viçosa - BA,Município
2923035,Novo Horizonte - BA,Município
2923050,Novo Triunfo - BA,Município
2923100,Olindina - BA,Município
2923209,Oliveira dos Brejinhos - BA,Município
2923308,Ouriçangas - BA,Município
2923357,Ourolândia - BA,Município
2923407,Palmas de Monte Alto - BA,Município
2923506,Palmeiras - BA,Município
2923605,Paramirim - BA,Município
2923704,Paratinga - BA,Município
2923803,Paripiranga - BA,Município
2923902,Pau Brasil - BA,Município
2924009,Paulo Afonso - BA,Município
2924058,Pé de Serra - BA,Município
2924108,Pedrão - BA,Município
2924207,Pedro Alexandre - BA,Município
2924306,Piatã - BA,Município
2924405,Pilão Arcado - BA,Município
2924504,Pindaí - BA,Município
2924603,Pindobaçu - BA,Município
2924652,Pintadas - BA,Município
2924678,Piraí do Norte - BA,Município
2924702,Piripá - BA,Município
2924801,Piritiba - BA,Município
2924900,Planaltino - BA,Município
2925006,Planalto - BA,Município
2925105,Poções - BA,Município
2925204,Pojuca - BA,Município
2925253,Ponto Novo - BA,Município
2925303,Porto Seguro - BA,Município
2925402,Potiraguá - BA,Município
2925501,Prado - BA,Município
2925600,Presidente Dutra - BA,Município
2925709,Presidente Jânio Quadros - BA,Município
2925758,Presidente Tancredo Neves - BA,Município
2925808,Queimadas - BA,Município
2925907,Quijingue - BA,Município
2925931,Quixabeira - BA,Município
2925956,Rafael Jambeiro - BA,Município
2926004,Remanso - BA,Município
2926103,Retirolândia - BA,Município
2926202,Riachão das Neves - BA,Município
2926301,Riachão do Jacuípe - BA,Município
2926400,Riacho de Santana - BA,Município
2926509,Ribeira do Amparo - BA,Município
2926608,Ribeira do Pombal - BA,Município
2926657,Ribeirão do Largo - BA,Município
2926707,Rio de Contas - BA,Município
2926806,Rio do Antônio - BA,Município
2926905,Rio do Pires - BA,Município
2927002,Rio Real - BA,Município
2927101,Rodelas - BA,Município
2927200,Ruy Barbosa - BA,Município
2927309,Salinas da Margarida - BA,Município
2927408,Salvador - BA,Município
2927507,Santa Bárbara - BA,Município
2927606,Santa Brígida - BA,Município
2927705,Santa Cruz Cabrália - BA,Município
2927804,Santa Cruz da Vitória - BA,Município
2927903,Santa Inês - BA,Município
2928000,Santaluz - BA,Município
2928059,Santa Luzia - BA,Município
2928109,Santa Maria da Vitória - BA,Município
2928208,Santana - BA,Município
2928307,Santanópolis - BA,Município
2928406,Santa Rita de Cássia - BA,Município
2928505,Santa Terezinha - BA,Município
2928604,Santo Amaro - BA,Município
2928703,Santo Antônio de Jesus - BA,Município
2928802,Santo Estêvão - BA,Município
2928901,São Desidério - BA,Município
2928950,São Domingos - BA,Município
2929008,São Félix - BA,Município
2929057,São Félix do Coribe - BA,Município
2929107,São Felipe - BA,Município
2929206,São Francisco do Conde - BA,Município
2929255,São Gabriel - BA,Município
2929305,São Gonçalo dos Campos - BA,Município
2929354,São José da Vitória - BA,Município
2929370,São José do Jacuípe - BA,Município
2929404,São Miguel das Matas - BA,Município
2929503,São Sebastião do Passé - BA,Município
2929602,Sapeaçu - BA,Município
2929701,Sátiro Dias - BA,Município
2929750,Saubara - BA,Município
2929800,Saúde - BA,Município
2929909,Seabra - BA,Município
2930006,Sebastião Laranjeiras - BA,Município
2930105,Senhor do Bonfim - BA,Município
2930154,Serra do Ramalho - BA,Município
2930204,Sento Sé - BA,Município
2930303,Serra Dourada - BA,Município
2930402,Serra Preta - BA,Município
2930501,Serrinha - BA,Município
2930600,Serrolândia - BA,Município
2930709,Simões Filho - BA,Município
2930758,Sítio do Mato - BA,Município
2930766,Sítio do Quinto - BA,Município
2930774,Sobradinho - BA,Município
2930808,Souto Soares - BA,Município
2930907,Tabocas do Brejo Velho - BA,Município
2931004,Tanhaçu - BA,Município
2931053,Tanque Novo - BA,Município
2931103,Tanquinho - BA,Município
2931202,Taperoá - BA,Município
2931301,Tapiramutá - BA,Município
2931350,Teixeira de Freitas - BA,Município
2931400,Teodoro Sampaio - BA,Município
2931509,Teofilândia - BA,Município
2931608,Teolândia - BA,Município
2931707,Terra Nova - BA,Município
2931806,Tremedal - BA,Município
2931905,Tucano - BA,Município
2932002,Uauá - BA,Município
2932101,Ubaíra - BA,Município
2932200,Ubaitaba - BA,Município
2932309,Ubatã - BA,Município
2932408,Uibaí - BA,Município
2932457,Umburanas - BA,Município
2932507,Una - BA,Município
2932606,Urandi - BA,Município
2932705,Uruçuca - BA,Município
2932804,Utinga - BA,Município
2932903,Valença - BA,Município
2933000,Valente - BA,Município
2933059,Várzea da Roça - BA,Município
2933109,Várzea do Poço - BA,Município
2933158,Várzea Nova - BA,Município
2933174,Varzedo - BA,Município
2933208,Vera Cruz - BA,Município
2933257,Vereda - BA,Município
2933307,Vitória da Conquista - BA,Município
2933406,Wagner - BA,Município
2933455,Wanderley - BA,Município
2933505,Wenceslau Guimarães - BA,Município
2933604,Xique-Xique - BA,Município
3100104,Abadia dos Dourados - MG,Município
3100203,Abaeté - MG,Município
3100302,Abre Campo - MG,Município
3100401,Acaiaca - MG,Município
3100500,Açucena - MG,Município
3100609,Água Boa - MG,Município
3100708,Água Comprida - MG,Município
3100807,Aguanil - MG,Município
3100906,Águas Formosas - MG,Município
3101003,Águas Vermelhas - MG,Município
3101102,Aimorés - MG,Município
3101201,Aiuruoca - MG,Município
3101300,Alagoa - MG,Município
3101409,Albertina - MG,Município
3101508,Além Paraíba - MG,Município
3101607,Alfenas - MG,Município
3101631,Alfredo Vasconcelos - MG,Município
3101706,Almenara - MG,Município
3101805,Alpercata - MG,Município
3101904,Alpinópolis - MG,Município
3102001,Alterosa - MG,Município
3102050,Alto Caparaó - MG,Município
3102100,Alto Rio Doce - MG,Município
3102209,Alvarenga - MG,Município
3102308,Alvinópolis - MG,Município
3102407,Alvorada de Minas - MG,Município
3102506,Amparo do Serra - MG,Município
3102605,Andradas - MG,Município
3102704,Cachoeira de Pajeú - MG,Município
3102803,Andrelândia - MG,Município
3102852,Angelândia - MG,Município
3102902,Antônio Carlos - MG,Município
3103009,Antônio Dias - MG,Município
3103108,Antônio Prado de Minas - MG,Município
3103207,Araçaí - MG,Município
3103306,Aracitaba - MG,Município
3103405,Araçuaí - MG,Município
3103504,Araguari - MG,Município
3103603,Arantina - MG,Município
3103702,Araponga - MG,Município
3103751,Araporã - MG,Município
3103801,Arapuá - MG,Município
3103900,Araújos - MG,Município
3104007,Araxá - MG,Município
3104106,Arceburgo - MG,Município
3104205,Arcos - MG,Município
3104304,Areado - MG,Município
3104403,Argirita - MG,Município
3104452,Aricanduva - MG,Município
3104502,Arinos - MG,Município
3104601,Astolfo Dutra - MG,Município
3104700,Ataléia - MG,Município
3104809,Augusto de Lima - MG,Município
3104908,Baependi - MG,Município
3105004,Baldim - MG,Município
3105103,Bambuí - MG,Município
3105202,Bandeira - MG,Município
3105301,Bandeira do Sul - MG,Município
3105400,Barão de Cocais - MG,Município
3105509,Barão de Monte Alto - MG,Município
3105608,Barbacena - MG,Município
3105707,Barra Longa - MG,Município
3105905,Barroso - MG,Município
3106002,Bela Vista de Minas - MG,Município
3106101,Belmiro Braga - MG,Município
3106200,Belo Horizonte - MG,Município
3106309,Belo Oriente - MG,Município
3106408,Belo Vale - MG,Município
3106507,Berilo - MG,Município
3106606,Bertópolis - MG,Município
3106655,Berizal - MG,Município
3106705,Betim - MG,Município
3106804,Bias Fortes - MG,Município
3106903,Bicas - MG,Município
3107000,Biquinhas - MG,Município
3107109,Boa Esperança - MG,Município
3107208,Bocaina de Minas - MG,Município
3107307,Bocaiúva - MG,Município
3107406,Bom Despacho - MG,Município
3107505,Bom Jardim de Minas - MG,Município
3107604,Bom Jesus da Penha - MG,Município
3107703,Bom Jesus do Amparo - MG,Município
3107802,Bom Jesus do Galho - MG,Município
3107901,Bom Repouso - MG,Município
3108008,Bom Sucesso - MG,Município
3108107,Bonfim - MG,Município
3108206,Bonfinópolis de Minas - MG,Município
3108255,Bonito de Minas - MG,Município
3108305,Borda da Mata - MG,Município
3108404,Botelhos - MG,Município
3108503,Botumirim - MG,Município
3108552,Brasilândia de Minas - MG,Município
3108602,Brasília de Minas - MG,Município
3108701,Brás Pires - MG,Município
3108800,Braúnas - MG,Município
3108909,Brazópolis - MG,Município
3109006,Brumadinho - MG,Município
3109105,Bueno Brandão - MG,Município
3109204,Buenópolis - MG,Município
3109253,Bugre - MG,Município
3109303,Buritis - MG,Município
3109402,Buritizeiro - MG,Município
3109451,Cabeceira Grande - MG,Município
3109501,Cabo Verde - MG,Município
3109600,Cachoeira da Prata - MG,Município
3109709,Cachoeira de Minas - MG,Município
3109808,Cachoeira Dourada - MG,Município
3109907,Caetanópolis - MG,Município
3110004,Caeté - MG,Município
3110103,Caiana - MG,Município
3110202,Cajuri - MG,Município
3110301,Caldas - MG,Município
3110400,Camacho - MG,Município
3110509,Camanducaia - MG,Município
3110608,Cambuí - MG,Município
3110707,Cambuquira - MG,Município
3110806,Campanário - MG,Município
3110905,Campanha - MG,Município
3111002,Campestre - MG,Município
3111101,Campina Verde - MG,Município
3111150,Campo Azul - MG,Município
3111200,Campo Belo - MG,Município
3111309,Campo do Meio - MG,Município
3111408,Campo Florido - MG,Município
3111507,Campos Altos - MG,Município
3111606,Campos Gerais - MG,Município
3111705,Canaã - MG,Município
3111804,Canápolis - MG,Município
3111903,Cana Verde - MG,Município
3112000,Candeias - MG,Município
3112059,Cantagalo - MG,Município
3112109,Caparaó - MG,Município
3112208,Capela Nova - MG,Município
3112307,Capelinha - MG,Município
3112406,Capetinga - MG,Município
3112505,Capim Branco - MG,Município
3112604,Capinópolis - MG,Município
3112653,Capitão Andrade - MG,Município
3112703,Capitão Enéas - MG,Município
3112802,Capitólio - MG,Município
3112901,Caputira - MG,Município
3113008,Caraí - MG,Município
3113107,Caranaíba - MG,Município
3113206,Carandaí - MG,Município
3113305,Carangola - MG,Município
3113404,Caratinga - MG,Município
3113503,Carbonita - MG,Município
3113602,Careaçu - MG,Município
3113701,Carlos Chagas - MG,Município
3113800,Carmésia - MG,Município
3113909,Carmo da Cachoeira - MG,Município
3114006,Carmo da Mata - MG,Município
3114105,Carmo de Minas - MG,Município
3114204,Carmo do Cajuru - MG,Município
3114303,Carmo do Paranaíba - MG,Município
3114402,Carmo do Rio Claro - MG,Município
3114501,Carmópolis de Minas - MG,Município
3114550,Carneirinho - MG,Município
3114600,Carrancas - MG,Município
3114709,Carvalhópolis - MG,Município
3114808,Carvalhos - MG,Município
3114907,Casa Grande - MG,Município
3115003,Cascalho Rico - MG,Município
3115102,Cássia - MG,Município
3115201,Conceição da Barra de Minas - MG,Município
3115300,Cataguases - MG,Município
3115359,Catas Altas - MG,Município
3115409,Catas Altas da Noruega - MG,Município
3115458,Catuji - MG,Município
3115474,Catuti - MG,Município
3115508,Caxambu - MG,Município
3115607,Cedro do Abaeté - MG,Município
3115706,Central de Minas - MG,Município
3115805,Centralina - MG,Município
3115904,Chácara - MG,Município
3116001,Chalé - MG,Município
3116100,Chapada do Norte - MG,Município
3116159,Chapada Gaúcha - MG,Município
3116209,Chiador - MG,Município
3116308,Cipotânea - MG,Município
3116407,Claraval - MG,Município
3116506,Claro dos Poções - MG,Município
3116605,Cláudio - MG,Município
3116704,Coimbra - MG,Município
3116803,Coluna - MG,Município
3116902,Comendador Gomes - MG,Município
3117009,Comercinho - MG,Município
3117108,Conceição da Aparecida - MG,Município
3117207,Conceição das Pedras - MG,Município
3117306,Conceição das Alagoas - MG,Município
3117405,Conceição de Ipanema - MG,Município
3117504,Conceição do Mato Dentro - MG,Município
3117603,Conceição do Pará - MG,Município
3117702,Conceição do Rio Verde - MG,Município
3117801,Conceição dos Ouros - MG,Município
3117836,Cônego Marinho - MG,Município
3117876,Confins - MG,Município
3117900,Congonhal - MG,Município
3118007,Congonhas - MG,Município
3118106,Congonhas do Norte - MG,Município
3118205,Conquista - MG,Município
3118304,Conselheiro Lafaiete - MG,Município
3118403,Conselheiro Pena - MG,Município
3118502,Consolação - MG,Município
3118601,Contagem - MG,Município
3118700,Coqueiral - MG,Município
3118809,Coração de Jesus - MG,Município
3118908,Cordisburgo - MG,Município
3119005,Cordislândia - MG,Município
3119104,Corinto - MG,Município
3119203,Coroaci - MG,Município
3119302,Coromandel - MG,Município
3119401,Coronel Fabriciano - MG,Município
3119500,Coronel Murta - MG,Município
3119609,Coronel Pacheco - MG,Município
3119708,Coronel Xavier Chaves - MG,Município
3119807,Córrego Danta - MG,Município
3119906,Córrego do Bom Jesus - MG,Município
3119955,Córrego Fundo - MG,Município
3120003,Córrego Novo - MG,Município
3120102,Couto de Magalhães de Minas - MG,Município
3120151,Crisólita - MG,Município
3120201,Cristais - MG,Município
3120300,Cristália - MG,Município
3120409,Cristiano Otoni - MG,Município
3120508,Cristina - MG,Município
3120607,Crucilândia - MG,Município
3120706,Cruzeiro da Fortaleza - MG,Município
3120805,Cruzília - MG,Município
3120839,Cuparaque - MG,Município
3120870,Curral de Dentro - MG,Município
3120904,Curvelo - MG,Município
3121001,Datas - MG,Município
3121100,Delfim Moreira - MG,Município
